Distribuidora||Original|Regex|Date
Light|1380|"@pambruivinha @lightclientes Ih lascou...
Ontem disseram q ia voltar 5h .. chegou 11h.
Se falaram 8h vai ser 14h.. e olhe lah!"|Ih lascou... Ontem disseram q ia voltar 5h .. chegou 11h. Se falaram 8h vai ser 14h.. e olhe lah!|2021-01-29 07:28:27
Light|1381|@tataornellass @lightclientes aq tem kkkk|aq tem kkkk|2021-01-29 07:27:29
Light|1382|Não aguento mais @lightclientes|Não aguento mais|2021-01-29 07:24:11
Light|1383|@lightclientes Já tem uma equipe no local. Só acho um completo descaso quando paguei quase 260,00 reais de conta de luz e não posso nem dormir direito. É de cair o cu da bunda. Na hora de fazer caça aos gatos todo mundo sabe, mas na hora de realizar manutenção preventiva, nem.|Já tem uma equipe no local. Só acho um completo descaso quando paguei quase 260,00 reais de conta de luz e não posso nem dormir direito. É de cair o cu da bunda. Na hora de fazer caça aos gatos todo mundo sabe, mas na hora de realizar manutenção preventiva, nem.|2021-01-29 07:23:10
Light|1384|@lightclientes sem energia em Guadalupe desde 03:20h. Alguma previsão de retorno?|sem energia em Guadalupe desde 03:20h. Alguma previsão de retorno?|2021-01-29 07:15:23
Light|1385|"@lightclientes É  eu sei..
Mas n adianta.. vcs n resolvem.
Ontem fikei 12h sem luz.. hj a mesma palhaçada.
São 110mts de rua 22 casas sem luz, 22 reclamações e vcs simplismente cagam p gente."|É eu sei.. Mas n adianta.. vcs n resolvem. Ontem fikei 12h sem luz.. hj a mesma palhaçada. São 110mts de rua 22 casas sem luz, 22 reclamações e vcs simplismente cagam p gente.|2021-01-29 07:07:06
Light|1386|Brincadeira hein dona @lightclientes começou a palhaçada de acabar a luz de madrugada 🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️|Brincadeira hein dona começou a palhaçada de acabar a luz de madrugada 🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️|2021-01-29 07:06:42
Light|1387|@lightclientes @wesleyteixeiras Se aqui cês Levam 1 hora pra responder 🙄🙄🙄|Se aqui cês Levam 1 hora pra responder 🙄🙄🙄|2021-01-29 06:34:42
Light|1388|@lightclientes Já mandei na Dm se puderem me responder !!!! É urgente|Já mandei na Dm se puderem me responder !!!! É urgente|2021-01-29 06:34:20
Light|1389|@AngelaLosque @wesleyteixeiras Você comunica a falta de luz enviando por DM para o @lightclientes #luz instalação, com espaço. Ex: #luz 040666663|Você comunica a falta de luz enviando por DM para o instalação, com espaço. Ex: 040666663|2021-01-29 06:29:09
Light|1390|Agora todo dia é isso @lightclientes ?? Nesse calor!!!! Isso não existe|Agora todo dia é isso ?? Nesse calor!!!! Isso não existe|2021-01-29 06:24:45
Light|1391|@glnd_so Você comunica a falta de luz enviando por DM para o @lightclientes #luz instalação, com espaço. Ex: #luz 040666663. Obrigado!|Você comunica a falta de luz enviando por DM para o instalação, com espaço. Ex: 040666663. Obrigado!|2021-01-29 05:52:31
Light|1392|@lightclientes @bobsantoss10 #luz vc vcs quer trabalhar n?? tou desde 22:00 sem luz|vc vcs quer trabalhar n?? tou desde 22:00 sem luz|2021-01-29 05:49:04
Light|1393|@lightclientes @bobsantoss10 @lightclientes já liguei pra vcs desde 22:00 falando q tou sem luz vcs disseram q chegava uma equipe as 02:00 cr vcs Carvalho porra|já liguei pra vcs desde 22:00 falando q tou sem luz vcs disseram q chegava uma equipe as 02:00 cr vcs Carvalho porra|2021-01-29 05:46:42
Light|1394|queria deixar aqui meu ódio da dona @lightclientes pq no verão o transformador desarma TODA madrugada desde que eu me mudei pra cá... 2014|queria deixar aqui meu ódio da dona pq no verão o transformador desarma TODA madrugada desde que eu me mudei pra cá... 2014|2021-01-29 05:40:23
Light|1395|@sthelindolpho @lightclientes Porra,nunca mais dormi direito|Porra,nunca mais dormi direito|2021-01-29 05:39:17
Light|1396|@lightclientes Fiz o que pedem, nem responder responderam|Fiz o que pedem, nem responder responderam|2021-01-29 05:35:32
Light|1397|@lightclientes Enviado|Enviado|2021-01-29 05:28:05
Light|1398|@gabiborges07 @lightclientes Tá maior putaria já cara, toda hr isso|Tá maior putaria já cara, toda hr isso|2021-01-29 05:23:58
Light|1399|@Adriana53551882 Olá! Você comunica a falta de luz enviando por DM para o @lightclientes #luz instalação, com espaço. Ex: #luz 040666663. Obrigado!|Olá! Você comunica a falta de luz enviando por DM para o instalação, com espaço. Ex: 040666663. Obrigado!|2021-01-29 05:22:13
Light|1400|@lightclientes Obviamente não tem nada de bom em ficar no calor todo santo dia.|Obviamente não tem nada de bom em ficar no calor todo santo dia.|2021-01-29 05:21:53
Light|1401|@lightclientes Isso só pode ser deboche. Vão resolver as 8:30 da manhã. Crianças em casa sem dormir a dois dias.|Isso só pode ser deboche. Vão resolver as 8:30 da manhã. Crianças em casa sem dormir a dois dias.|2021-01-29 05:21:01
Light|1402|@MonikeVRB Você comunica a falta de luz enviando por DM para o @lightclientes #luz instalação, com espaço. Ex: #luz 040666663. Obrigado!|Você comunica a falta de luz enviando por DM para o instalação, com espaço. Ex: 040666663. Obrigado!|2021-01-29 05:19:49
Light|1403|@phmarques05 Você comunica a falta de luz enviando por DM para o @lightclientes #luz instalação, com espaço. Ex: #luz 040666663. Obrigado!|Você comunica a falta de luz enviando por DM para o instalação, com espaço. Ex: 040666663. Obrigado!|2021-01-29 05:19:09
Light|1404|@lightclientes está tudo bem, luz vai voltar que horas????|está tudo bem, luz vai voltar que horas????|2021-01-29 05:19:07
Light|1405|@lightclientes De que adianta? Eu mando e vcs ficam me enrolando dizendo q falta não sei o que.|De que adianta? Eu mando e vcs ficam me enrolando dizendo q falta não sei o que.|2021-01-29 05:19:05
Light|1406|@lightclientes Tá tudo um cu|Tá tudo um cu|2021-01-29 05:19:00
Light|1407|@lightclientes Impossível né, um calor do cão|Impossível né, um calor do cão|2021-01-29 05:18:39
Light|1408|@lightclientes toda noite agora. É uma sacanagem com o morador.|toda noite agora. É uma sacanagem com o morador.|2021-01-29 05:18:29
Light|1409|@lightclientes troquei a titularidade tem quase dois meses e não recebi a conta ainda, como proceder?|troquei a titularidade tem quase dois meses e não recebi a conta ainda, como proceder?|2021-01-29 05:18:28
Light|1410|@Luaraujo211 Você comunica a falta de luz enviando por DM para o @lightclientes #luz instalação, com espaço. Ex: #luz 040666663. Obrigado!|Você comunica a falta de luz enviando por DM para o instalação, com espaço. Ex: 040666663. Obrigado!|2021-01-29 05:18:20
Light|1411|"@lightclientes 
Sem luz na rua das crianças em queimados , código instalação 412585352"|Sem luz na rua das crianças em queimados , código instalação 412585352|2021-01-29 05:16:50
Light|1412|"Porram @lightclientes todo dia??? 
Sem luz de novo??"|Porram todo dia??? Sem luz de novo??|2021-01-29 05:15:05
Light|1413|@lightclientes todo dia agora é essa palhaçada de ficar se luz. É um absurdo 😠|todo dia agora é essa palhaçada de ficar se luz. É um absurdo 😠|2021-01-29 05:14:07
Light|1414|@lightclientes Vc quer que eu procure um número num papel no escuro?|Vc quer que eu procure um número num papel no escuro?|2021-01-29 05:08:04
Light|1415|CARALHO @lightclientes ,DE NOVO ESSA PUTARIA DE FALTAR LUZ??? TODO DIA ESSA MERDA https://t.co/QzWY5On2Er|CARALHO ,DE NOVO ESSA PUTARIA DE FALTAR LUZ??? TODO DIA ESSA MERDA|2021-01-29 05:05:35
Light|1416|@RyannMths @lightclientes Quem dera se tivesse|Quem dera se tivesse|2021-01-29 05:04:32
Light|1417|@Luaraujo211 @lightclientes tira o gato, chefia|tira o gato, chefia|2021-01-29 05:04:08
Light|1418|@0victorandrade Olá! Você comunica a falta de luz enviando por DM para o @lightclientes #luz instalação, com espaço. Ex: #luz 040666663. Obrigado!|Olá! Você comunica a falta de luz enviando por DM para o instalação, com espaço. Ex: 040666663. Obrigado!|2021-01-29 05:02:52
Light|1419|TODO DIA ESSE INFERNO DE FALTAR LUZ, vai tomar no cu @lightclientes seus filhos da puta|TODO DIA ESSE INFERNO DE FALTAR LUZ, vai tomar no cu seus filhos da puta|2021-01-29 05:01:47
Light|1420|Obrigado @lightclientes pela falta de luz as 2 da manhã nesse calor. Super agradeço o mimo|Obrigado pela falta de luz as 2 da manhã nesse calor. Super agradeço o mimo|2021-01-29 05:01:02
Light|1421|@lightclientes TEM COMO VOLTAR COM A NOSSA LUZ?|TEM COMO VOLTAR COM A NOSSA LUZ?|2021-01-29 05:00:44
Light|1422|RT @v_nancio: @lightclientes sua corna, falta de luz numa noite de verão? Ta de sacanagem ne?|sua corna, falta de luz numa noite de verão? Ta de sacanagem ne?|2021-01-29 04:50:11
Light|1423|@lightclientes sua corna, falta de luz numa noite de verão? Ta de sacanagem ne?|sua corna, falta de luz numa noite de verão? Ta de sacanagem ne?|2021-01-29 04:50:06
Light|1424|RT @flaviaol: 💉A @lightclientes, distribuidora na capital, informou em nota que não houve interrupção de fornecimento ao HFB no domingo, 24…|💉A distribuidora na capital, informou em nota que não houve interrupção de fornecimento ao HFB no domingo, 24…|2021-01-29 04:46:39
Light|1425|@lightclientes E adianta? Já liguei. Vcs já sabem que aqui tá sem luz. Mas o reparo demora né. Porque já sabem qual é o problema mas fazer uma manutenção descente ninguém quer, só o paliativo mesmo.|E adianta? Já liguei. Vcs já sabem que aqui tá sem luz. Mas o reparo demora né. Porque já sabem qual é o problema mas fazer uma manutenção descente ninguém quer, só o paliativo mesmo.|2021-01-29 04:43:44
Light|1426|@wesleyteixeiras @lightclientes Até pq, com o q esse transformador guenta em fim de semana de baile, nem q ele fosse bom seguraria, imagina os trambolhos q tão aí há seculos|Até pq, com o q esse transformador guenta em fim de semana de baile, nem q ele fosse bom seguraria, imagina os trambolhos q tão aí há seculos|2021-01-29 04:42:55
Light|1427|@wesleyteixeiras Olá! Você comunica a falta de luz enviando por DM para o @lightclientes #luz instalação, com espaço. Ex: #luz 040666663. Obrigado!|Olá! Você comunica a falta de luz enviando por DM para o instalação, com espaço. Ex: 040666663. Obrigado!|2021-01-29 04:42:51
Light|1428|@wesleyteixeiras @lightclientes Já não basta TODO o problema dessa área aí, ainda a falta de luz....|Já não basta TODO o problema dessa área aí, ainda a falta de luz....|2021-01-29 04:42:18
Light|1429|@lightclientes então, sou aqui da Rua Himalaia, no Morro do Sapo, todos os dias falta luz, acho que o transformador não aguenta, já ligamos pra resolver, putz olha esse calor de verão.|então, sou aqui da Rua Himalaia, no Morro do Sapo, todos os dias falta luz, acho que o transformador não aguenta, já ligamos pra resolver, putz olha esse calor de verão.|2021-01-29 04:37:16
Light|1430|@lightclientes Em dois dias, com falta de energia, a Light levou 24 horas para restaurar a energia na minha rua.|Em dois dias, com falta de energia, a Light levou 24 horas para restaurar a energia na minha rua.|2021-01-29 04:25:06
Light|1431|@lightclientes A três noites eu não durmo, por falta de energia elétrica na minha rua. Em 9 dias, a Light nós forneceu 8 dias. Ou seja, fiquei 24 horas sem energia. Por isso digo que a Light é um lixo.|A três noites eu não durmo, por falta de energia elétrica na minha rua. Em 9 dias, a Light nós forneceu 8 dias. Ou seja, fiquei 24 horas sem energia. Por isso digo que a Light é um lixo.|2021-01-29 04:23:03
Light|1432|@passaredinho @duartistah @lightclientes tô indo, Zap Efron...|tô indo, Zap Efron...|2021-01-29 04:06:46
Light|1433|@debysguedes Olá! Você comunica a falta de luz enviando por DM para o @lightclientes #luz instalação, com espaço. Ex: #luz 040666663. Obrigado!|Olá! Você comunica a falta de luz enviando por DM para o instalação, com espaço. Ex: 040666663. Obrigado!|2021-01-29 04:04:56
Light|1434|@passaredinho @duartistah @lightclientes Oi, Troy... rsrs|Oi, Troy... rsrs|2021-01-29 04:02:52
Light|1435|@duartistah @passaredinho @lightclientes Tu acredita em tudo que eu falo né? Kkkkkk chocada|Tu acredita em tudo que eu falo né? Kkkkkk chocada|2021-01-29 04:01:05
Light|1436|@duartistah @passaredinho @lightclientes vou ter que te bloquear no Twitter tbm, não vai ter jeito|vou ter que te bloquear no Twitter tbm, não vai ter jeito|2021-01-29 04:00:07
Light|1437|@passaredinho @duartistah @lightclientes Depois reclama que não ganha bolo e nem pudim...|Depois reclama que não ganha bolo e nem pudim...|2021-01-29 03:58:54
Light|1438|MAIOR CALORZÃO E ACABOU A LUZ @lightclientes FAÇA ALGUMA COISAAAAA|MAIOR CALORZÃO E ACABOU A LUZ FAÇA ALGUMA COISAAAAA|2021-01-29 03:56:37
Light|1439|"Sem luz, de novo. Duas noites seguidas, vou tá um zumbi amanhã 
Dona @lightclientes vamo querer né"|Sem luz, de novo. Duas noites seguidas, vou tá um zumbi amanhã Dona vamo querer né|2021-01-29 03:50:47
Light|1440|@lightclientes Mandei, e aí?|Mandei, e aí?|2021-01-29 03:49:41
Light|1441|"@anabiatwittando Olá, bom dia. Espero que esteja tudo bem com você.
Você comunica a falta de luz enviando por DM para o @lightclientes #luz instalação, com espaço. Ex: #luz 040666663. Obrigado!"|Olá, bom dia. Espero que esteja tudo bem com você. Você comunica a falta de luz enviando por DM para o instalação, com espaço. Ex: 040666663. Obrigado!|2021-01-29 03:46:46
Light|1442|@lightclientes 24 horas depois a luz foi reestabelecida! Só quero dizer que eu amo esses técnicos de vocês 😍😍😍😍 (só os segundos. O primeiros NÃO! Apareceram não resolveram nada e foram embora)|24 horas depois a luz foi reestabelecida! Só quero dizer que eu amo esses técnicos de vocês 😍😍😍😍 (só os segundos. O primeiros NÃO! Apareceram não resolveram nada e foram embora)|2021-01-29 03:41:42
Light|1443|Novamente, a @lightclientes tá de brincadeira.|Novamente, a tá de brincadeira.|2021-01-29 03:41:41
Light|1444|@lightclientes sem luz mais uma vez em pedra de Guaratiba.|sem luz mais uma vez em pedra de Guaratiba.|2021-01-29 03:36:06
Light|1445|"Em um período de 10 dias, 4 deles sem luz. Isso não pode ser normal
@lightclientes"|Em um período de 10 dias, 4 deles sem luz. Isso não pode ser normal|2021-01-29 03:24:50
Light|1446|@lightclientes @tegrainc Está caindo e voltando, igual a todos os dias.|Está caindo e voltando, igual a todos os dias.|2021-01-29 03:22:28
